Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Monthly_Return
2019-09-01,161.39999389648438,172.47999572753906,157.25999450683594,164.39999389648438,139.9470672607422,51261300.0,MMM,0.025873879170296377
2019-10-01,165.0,169.9499969482422,150.5800018310547,164.99000549316406,140.4493408203125,67405500.0,MMM,0.00358902526077598
2019-11-01,166.94000244140625,176.7100067138672,164.50999450683594,169.77000427246094,144.51834106445312,48543100.0,MMM,0.028971301825804874
2019-12-01,170.16000366210938,179.17999267578125,162.72000122070312,176.4199981689453,151.47938537597656,56394100.0,MMM,0.048167203278502324
2020-01-01,177.67999267578125,182.5500030517578,158.22999572753906,158.66000366210938,136.2301483154297,70685000.0,MMM,-0.10066872810909411
2020-02-01,160.02999877929688,165.0399932861328,145.97000122070312,149.24000549316406,128.141845703125,76349400.0,MMM,-0.05937233947346876
2020-03-01,151.33999633789062,154.74000549316406,114.04000091552734,136.50999450683594,118.27293395996094,148771600.0,MMM,-0.07701552673143208
2020-04-01,132.0,163.0800018310547,131.00999450683594,151.9199981689453,131.62420654296875,82315100.0,MMM,0.11288527422113015
2020-05-01,149.3000030517578,159.8699951171875,131.1199951171875,156.44000244140625,135.5403594970703,86438300.0,MMM,0.029752528482085427
2020-06-01,155.9499969482422,169.5399932861328,150.10000610351562,155.99000549316406,136.490966796875,66961000.0,MMM,0.007013463025566491
2020-07-01,156.33999633789062,163.3800048828125,148.8000030517578,150.47000122070312,131.66098022460938,58634400.0,MMM,-0.035386858820141365
2020-08-01,151.08999633789062,167.49000549316406,149.30999755859375,163.02000427246094,142.64218139648438,49418200.0,MMM,0.08340513000238503
2020-09-01,162.1699981689453,173.1999969482422,158.07000732421875,160.17999267578125,141.43292236328125,55968600.0,MMM,-0.008477569687762254
2020-10-01,160.6699981689453,173.19000244140625,156.1300048828125,159.9600067138672,141.2386932373047,46219400.0,MMM,-0.0013732950060784122
2020-11-01,162.19000244140625,179.6300048828125,159.89999389648438,172.72999572753906,152.5140838623047,53743400.0,MMM,0.07983216473162535
2020-12-01,174.22000122070312,177.4600067138672,169.17999267578125,174.7899932861328,155.6680908203125,48793100.0,MMM,0.02068010296580458
2021-01-01,175.0,187.27000427246094,163.3800048828125,175.66000366210938,156.4429168701172,70122100.0,MMM,0.00497742373354515
2021-02-01,175.97000122070312,182.3800048828125,173.5500030517578,175.05999755859375,155.9085693359375,43290500.0,MMM,-0.0034156070780968495
2021-03-01,175.6999969482422,196.72000122070312,174.07000732421875,192.67999267578125,173.01502990722656,62921000.0,MMM,0.10972110541550562
2021-04-01,193.25,203.16000366210938,188.6300048828125,197.13999938964844,177.0198211669922,46436000.0,MMM,0.02314707145334749
2021-05-01,197.99000549316406,208.9499969482422,196.66000366210938,203.0399932861328,182.31768798828125,38086100.0,MMM,0.02992809949961095
2021-06-01,204.97999572753906,206.80999755859375,191.52999877929688,198.6300048828125,179.6702423095703,51315200.0,MMM,-0.01452105776418744
2021-07-01,199.4499969482422,203.2100067138672,194.75999450683594,197.94000244140625,179.04611206054688,46026800.0,MMM,-0.0034737541453752074
2021-08-01,199.07000732421875,202.77000427246094,192.72000122070312,194.74000549316406,176.151611328125,39822800.0,MMM,-0.016166230582225993
2021-09-01,194.5500030517578,195.61000061035156,175.3699951171875,175.4199981689453,159.886962890625,67361300.0,MMM,-0.09233323677751182
2021-10-01,176.25,183.82000732421875,173.77999877929688,178.67999267578125,162.85830688476562,48240300.0,MMM,0.018584029244293365
2021-11-01,178.52999877929688,186.3000030517578,169.94000244140625,170.0399932861328,154.98336791992188,47901700.0,MMM,-0.04835454276468598
2021-12-01,172.5500030517578,179.17999267578125,169.17999267578125,177.6300048828125,163.2188720703125,48332100.0,MMM,0.053137986746073285
2022-01-01,178.32000732421875,181.77999877929688,160.5399932861328,166.02000427246094,152.55079650878906,62345600.0,MMM,-0.06536055191539236
2022-02-01,165.58999633789062,169.25,139.74000549316406,148.64999389648438,136.5900115966797,76136400.0,MMM,-0.10462603458900854
2022-03-01,148.5800018310547,153.25999450683594,140.8300018310547,148.8800048828125,138.12376403808594,82899900.0,MMM,0.011228877012874783
2022-04-01,149.6300048828125,153.10000610351562,142.8699951171875,144.22000122070312,133.8004150390625,53719900.0,MMM,-0.03130054432799356
2022-05-01,144.50999450683594,154.66000366210938,141.0,149.2899932861328,138.50413513183594,61814100.0,MMM,0.03515474964259413
2022-06-01,149.3300018310547,149.49000549316406,127.30000305175781,129.41000366210938,121.27371978759766,63792000.0,MMM,-0.12440361674283162
2022-07-01,129.41000366210938,145.6999969482422,125.5999984741211,143.24000549316406,134.23419189453125,67099300.0,MMM,0.10686958501506294
2022-08-01,142.14999389648438,152.3000030517578,123.02999877929688,124.3499984741211,116.53185272216797,305095600.0,MMM,-0.1318765280478772
2022-09-01,124.30000305175781,126.5199966430664,110.38999938964844,110.5,104.6153335571289,241792900.0,MMM,-0.10225975891287076
2022-10-01,111.69000244140625,126.66999816894531,107.06999969482422,125.79000091552734,119.091064453125,72887800.0,MMM,0.13837102462700757
2022-11-01,126.7699966430664,133.91000366210938,121.12000274658203,125.97000122070312,119.26148986816406,52505200.0,MMM,0.0014310512364774652
2022-12-01,127.30000305175781,130.02000427246094,117.80000305175781,119.91999816894531,114.86306762695312,59159600.0,MMM,-0.036880490475786565
2018-01-01,61.45000076293945,68.38999938964844,61.040000915527344,66.77999877929688,60.30931854248047,22554200.0,AOS,
2018-02-01,66.98999786376953,68.12000274658203,58.709999084472656,64.19000244140625,58.12686538696289,22266300.0,AOS,-0.03618766068431545
2018-03-01,64.19000244140625,66.8499984741211,60.72999954223633,63.59000015258789,57.58354568481445,18847500.0,AOS,-0.009347135761260228
2018-04-01,63.45000076293945,66.20999908447266,60.63999938964844,61.349998474121094,55.55512619018555,24278400.0,AOS,-0.035225678976621766
2018-05-01,61.25,64.77999877929688,59.77000045776367,63.06999969482422,57.277217864990234,17624600.0,AOS,0.03099788971605144
2018-06-01,63.380001068115234,65.56999969482422,57.77000045776367,59.150001525878906,53.71726989746094,31709000.0,AOS,-0.06215294841869856
2018-07-01,58.63999938964844,61.439998626708984,56.29999923706055,59.529998779296875,54.06235885620117,33412400.0,AOS,0.0064241715820436696
2018-08-01,59.34000015258789,59.7400016784668,56.650001525878906,58.08000183105469,52.90659713745117,23193200.0,AOS,-0.02137830725855261
2018-09-01,57.63999938964844,61.08000183105469,53.209999084472656,53.369998931884766,48.616127014160156,29936200.0,AOS,-0.0810951819892024
2018-10-01,53.779998779296875,54.709999084472656,40.34000015258789,45.529998779296875,41.47446823120117,65618900.0,AOS,-0.14689896586947104
2018-11-01,45.86000061035156,48.91999816894531,44.63999938964844,47.380001068115234,43.38542556762695,39413300.0,AOS,0.04607551146341571
2018-12-01,48.380001068115234,49.290000915527344,41.0099983215332,42.70000076293945,39.099998474121094,38643200.0,AOS,-0.09877573026974129
2019-01-01,42.209999084472656,48.70000076293945,41.61000061035156,47.86000061035156,43.82496643066406,42647600.0,AOS,0.12084317495997499
2019-02-01,48.0,53.959999084472656,47.63999938964844,51.93000030517578,47.77141189575195,29098300.0,AOS,0.09005016515715081
2019-03-01,52.54999923706055,53.56999969482422,50.2599983215332,53.31999969482422,49.05010986328125,28161600.0,AOS,0.026767012252426392
2019-04-01,53.849998474121094,56.65999984741211,52.2599983215332,52.56999969482422,48.36017608642578,22715000.0,AOS,-0.014065896667276423
2019-05-01,52.43000030517578,53.720001220703125,40.380001068115234,40.5,37.40392303466797,60896600.0,AOS,-0.2265552762293006
2019-06-01,40.88999938964844,47.310001373291016,40.68000030517578,47.15999984741211,43.55479431152344,37274900.0,AOS,0.16444454960391486
2019-07-01,48.0,48.0099983215332,41.0099983215332,45.45000076293945,41.97550964355469,45762700.0,AOS,-0.036259720495360304
2019-08-01,45.45000076293945,47.36000061035156,42.540000915527344,46.52000045776367,43.180503845214844,39889500.0,AOS,0.028707077338492315
2019-09-01,46.119998931884766,51.939998626708984,45.31999969482422,47.709999084472656,44.28507995605469,26393100.0,AOS,0.02558043590226089
2019-10-01,48.099998474121094,52.029998779296875,44.11000061035156,49.68000030517578,46.113670349121094,33012200.0,AOS,0.04129134225073017
2019-11-01,50.18000030517578,52.61000061035156,47.77000045776367,48.400001525878906,45.1456413269043,21533200.0,AOS,-0.020992235380267177
2019-12-01,48.5,48.68000030517578,44.900001525878906,47.63999938964844,44.43674087524414,30826400.0,AOS,-0.015702522565288923
2020-01-01,47.90999984741211,48.59000015258789,42.290000915527344,42.689998626708984,39.819576263427734,44080000.0,AOS,-0.10390421351509704
2020-02-01,43.06999969482422,44.70000076293945,38.7599983215332,39.54999923706055,37.09160232543945,37552800.0,AOS,-0.06850836181533626
2020-03-01,39.72999954223633,42.86000061035156,33.810001373291016,37.810001373291016,35.45975875854492,70800800.0,AOS,-0.04399496016852644
2020-04-01,36.810001373291016,44.18000030517578,35.18000030517578,42.380001068115234,39.745689392089844,36138700.0,AOS,0.12086745041693558
2020-05-01,41.939998626708984,47.7400016784668,38.5099983215332,47.5,44.79538345336914,34371100.0,AOS,0.1270501062760352
2020-06-01,47.5099983215332,52.70000076293945,43.880001068115234,47.119998931884766,44.43701934814453,28779100.0,AOS,-0.00800002316304882
2020-07-01,47.36000061035156,53.720001220703125,46.16999816894531,48.13999938964844,45.39894485473633,24322600.0,AOS,0.021646940337189058
2020-08-01,48.27000045776367,50.61000061035156,47.43000030517578,48.970001220703125,46.39057159423828,16734800.0,AOS,0.021842506310991938
2020-09-01,48.939998626708984,54.459999084472656,47.220001220703125,52.79999923706055,50.018829345703125,24943800.0,AOS,0.07821110253177976
2020-10-01,53.31999969482422,58.04999923706055,51.040000915527344,51.689998626708984,48.96729278564453,25715800.0,AOS,-0.021022814284415547
2020-11-01,52.15999984741211,58.65999984741211,51.95000076293945,56.310001373291016,53.614837646484375,19141400.0,AOS,0.09491120698023026
2020-12-01,56.81999969482422,57.7400016784668,54.029998779296875,54.81999969482422,52.19615173339844,21410900.0,AOS,-0.02646069587005384
2021-01-01,54.70000076293945,60.45000076293945,52.08000183105469,54.29999923706055,51.7010383605957,27959900.0,AOS,-0.009485629809101948
2021-02-01,54.97999954223633,62.290000915527344,54.900001525878906,59.369998931884766,56.80604934692383,20043600.0,AOS,0.09874097596884912
2021-03-01,60.290000915527344,70.12999725341797,59.79999923706055,67.61000061035156,64.690185546875,29578400.0,AOS,0.13879043324772433
2021-04-01,67.47000122070312,69.56999969482422,66.08000183105469,67.75,64.82415008544922,22053500.0,AOS,0.0020708634152417638
2021-05-01,68.6500015258789,73.05000305175781,67.37000274658203,71.06999969482422,68.26751708984375,21289400.0,AOS,0.053118583118414886
2021-06-01,72.08000183105469,72.31999969482422,65.61000061035156,72.05999755859375,69.21847534179688,23547900.0,AOS,0.013929878989177524
2021-07-01,72.12000274658203,72.41999816894531,67.76000213623047,70.33000183105469,67.55668640136719,18091200.0,AOS,-0.0240078813094895
2021-08-01,70.43000030517578,73.30000305175781,69.26000213623047,72.72000122070312,70.1151351928711,14165300.0,AOS,0.03787114093050192
2021-09-01,72.7300033569336,73.80999755859375,61.02000045776367,61.06999969482422,58.882442474365234,21676500.0,AOS,-0.16020353790386666
2021-10-01,61.310001373291016,73.13999938964844,60.38999938964844,73.06999969482422,70.45259857177734,26475100.0,AOS,0.19649585871797415
2021-11-01,73.45999908447266,83.5999984741211,73.44999694824219,79.05000305175781,76.552001953125,21356100.0,AOS,0.08657456935578556
2021-12-01,80.31999969482422,86.73999786376953,77.94000244140625,85.8499984741211,83.13712310791016,18604100.0,AOS,0.08602154074059909
2022-01-01,85.83999633789062,86.0999984741211,73.69999694824219,76.41999816894531,74.00511169433594,27664700.0,AOS,-0.10984276424529471
2022-02-01,76.93000030517578,77.30999755859375,65.29000091552734,68.58000183105469,66.65892791748047,20868900.0,AOS,-0.09926589675585495
2022-03-01,68.5199966430664,69.69999694824219,63.849998474121094,63.88999938964844,62.100303649902344,22565200.0,AOS,-0.06838730249639502
2022-04-01,64.62000274658203,67.41000366210938,58.20000076293945,58.43000030517578,56.79325485229492,26776900.0,AOS,-0.0854593051191267
2022-05-01,58.33000183105469,61.72999954223633,56.61000061035156,60.119998931884766,58.69724655151367,22194800.0,AOS,0.03352496179644149
2022-06-01,60.209999084472656,62.279998779296875,51.90999984741211,54.68000030517578,53.385986328125,20344900.0,AOS,-0.09048567923416007
2022-07-01,55.0,63.63999938964844,52.90999984741211,63.27000045776367,61.772705078125,22144600.0,AOS,0.1570958846475723
2022-08-01,61.97999954223633,65.08999633789062,56.33000183105469,56.45000076293945,55.370182037353516,14604600.0,AOS,-0.10364647351405609
2022-09-01,56.04999923706055,57.880001068115234,48.099998474121094,48.58000183105469,47.650733947753906,25931600.0,AOS,-0.1394152557488787
2022-10-01,49.040000915527344,55.18000030517578,46.58000183105469,54.779998779296875,53.73212814331055,28792200.0,AOS,0.12762435521401438
2022-11-01,55.290000915527344,62.38999938964844,53.08000183105469,60.7400016784668,59.92451095581055,22609000.0,AOS,0.11524544116295021
2022-12-01,60.939998626708984,62.0099983215332,55.40999984741211,57.2400016784668,56.471500396728516,21324600.0,AOS,-0.05762267399442522
2018-01-01,58.20000076293945,64.5999984741211,57.81999969482422,62.15999984741211,56.13003921508789,156001900.0,ABT,
2018-02-01,61.75,62.540000915527344,55.58000183105469,60.33000183105469,54.73809814453125,142631600.0,ABT,-0.024798505221469425
2018-03-01,60.15999984741211,63.95000076293945,58.43000030517578,59.91999816894531,54.3660888671875,141022100.0,ABT,-0.006796167385309748
2018-04-01,59.81999969482422,60.150001525878906,56.9900016784668,58.130001068115234,52.742008209228516,136142700.0,ABT,-0.029873045712861535
2018-05-01,57.70000076293945,62.720001220703125,56.810001373291016,61.529998779296875,56.09558868408203,119238100.0,ABT,0.06358461857481412
2018-06-01,61.959999084472656,63.849998474121094,60.31999969482422,60.9900016784668,55.603271484375,106517500.0,ABT,-0.008776397774870603
2018-07-01,60.630001068115234,65.9000015258789,60.31999969482422,65.54000091552734,59.75141525268555,108829300.0,ABT,0.0746025127222274
2018-08-01,65.3499984741211,67.36000061035156,63.06999969482422,66.83999633789062,61.21051025390625,94870900.0,ABT,0.024419421616212134
2018-09-01,66.73999786376953,73.58000183105469,65.22000122070312,73.36000061035156,67.1813735961914,109301400.0,ABT,0.09754637426673174
2018-10-01,73.80999755859375,74.1500015258789,65.77999877929688,68.94000244140625,63.13364028930664,182684600.0,ABT,-0.0602508268320705
2018-11-01,69.08999633789062,74.2300033569336,67.83000183105469,74.05000305175781,68.09208679199219,133863300.0,ABT,0.07853889748735732
2018-12-01,74.29000091552734,74.91999816894531,65.44000244140625,72.33000183105469,66.5104751586914,144019200.0,ABT,-0.023227539466256775
2019-01-01,70.38999938964844,73.06999969482422,65.5,72.9800033569336,67.1081771850586,157850300.0,ABT,0.008986584819024257
2019-02-01,73.0199966430664,78.05999755859375,71.5,77.62000274658203,71.7058334350586,108040800.0,ABT,0.06851111806123766
2019-03-01,77.98999786376953,80.48999786376953,75.86000061035156,79.94000244140625,73.84904479980469,119619800.0,ABT,0.029888940161153288
2019-04-01,80.66999816894531,80.73999786376953,72.36000061035156,79.55999755859375,73.49800109863281,118461000.0,ABT,-0.0047535306939109345
2019-05-01,79.3499984741211,79.47000122070312,74.54000091552734,76.12999725341797,70.6171646118164,106179900.0,ABT,-0.03919612021761498
2019-06-01,76.25,85.44999694824219,75.44000244140625,84.0999984741211,78.0100326538086,115148900.0,ABT,0.10468939219849571
2019-07-01,84.73999786376953,88.76000213623047,82.9000015258789,87.0999984741211,80.79279327392578,103737300.0,ABT,0.035671829961493096
2019-08-01,87.18000030517578,88.05999755859375,81.36000061035156,85.31999969482422,79.43806457519531,103677800.0,ABT,-0.016767939859899328
2019-09-01,84.43000030517578,86.43000030517578,81.0199966430664,83.66999816894531,77.90180969238281,78671800.0,ABT,-0.019339027090196748
2019-10-01,84.02999877929688,84.7699966430664,78.51000213623047,83.61000061035156,77.845947265625,111637800.0,ABT,-0.000717087664309779
2019-11-01,84.08999633789062,85.97000122070312,80.9000015258789,85.44999694824219,79.8780746459961,97884200.0,ABT,0.02610447238103597
2019-12-01,85.56999969482422,89.23999786376953,83.2699966430664,86.86000061035156,81.19612884521484,84085400.0,ABT,0.016500825853153156
2020-01-01,86.05999755859375,92.44999694824219,84.01000213623047,87.13999938964844,81.4578628540039,119657000.0,ABT,0.0032234789085574533
2020-02-01,87.77999877929688,90.08000183105469,74.0199966430664,77.02999877929688,72.31292724609375,102112300.0,ABT,-0.11226584257802752
2020-03-01,77.87999725341797,84.4000015258789,61.61000061035156,78.91000366210938,74.07781982421875,311358400.0,ABT,0.024406321875461545
2020-04-01,77.0,100.0,75.3499984741211,92.08999633789062,86.45072174072266,235185700.0,ABT,0.16702572977800778
2020-05-01,91.0,96.68000030517578,88.02999877929688,94.91999816894531,89.4826431274414,143620300.0,ABT,0.0350710939789709
2020-06-01,92.94999694824219,93.95999908447266,86.16000366210938,91.43000030517578,86.19256591796875,141992200.0,ABT,-0.03676776964206252
2020-07-01,91.9800033569336,102.88999938964844,90.43000030517578,100.63999938964844,94.87498474121094,104582100.0,ABT,0.1007328037026467
2020-08-01,101.08000183105469,114.19999694824219,98.66999816894531,109.47000122070312,103.5998306274414,121421000.0,ABT,0.09196149975706547
2020-09-01,108.93000030517578,109.91000366210938,100.33999633789062,108.83000183105469,102.99413299560547,111435100.0,ABT,-0.005846511796086862
2020-10-01,109.18000030517578,111.56999969482422,103.12999725341797,105.11000061035156,99.4736099243164,102805400.0,ABT,-0.03418178267920635
2020-11-01,107.08999633789062,115.13999938964844,105.62999725341797,108.22000122070312,102.7582015991211,103380500.0,ABT,0.03301972932623776
2020-12-01,109.23999786376953,109.68000030517578,105.31999969482422,109.48999786376953,103.96411895751953,98501800.0,ABT,0.011735485242364785
2021-01-01,109.52999877929688,124.72000122070312,107.26000213623047,123.58999633789062,117.35247802734375,108930500.0,ABT,0.12877865175094483
2021-02-01,123.23999786376953,128.5399932861328,118.79000091552734,119.77999877929688,114.19297790527344,92388900.0,ABT,-0.02692316494019098
2021-03-01,120.98999786376953,123.0999984741211,114.73999786376953,119.83999633789062,114.25017547607422,120107900.0,ABT,0.000500885184448352
2021-04-01,120.27999877929688,125.41999816894531,118.77999877929688,120.08000183105469,114.4789810180664,106577900.0,ABT,0.0020026712522651646
2021-05-01,120.55000305175781,120.66000366210938,115.16000366210938,116.6500015258789,111.6172866821289,98377600.0,ABT,-0.02499755248071156
2021-06-01,110.1500015258789,118.83999633789062,105.36000061035156,115.93000030517578,110.92835998535156,197860400.0,ABT,-0.0061722222180450315
2021-07-01,115.61000061035156,121.41999816894531,115.4800033569336,120.9800033569336,115.76049041748047,99473100.0,ABT,0.043560820990836024
2021-08-01,121.5,127.30000305175781,120.18000030517578,126.37000274658203,121.37828826904297,88701600.0,ABT,0.04852949250044114
2021-09-01,125.72000122070312,129.6999969482422,117.97000122070312,118.12999725341797,113.4637680053711,97660400.0,ABT,-0.06520540350782356
2021-10-01,118.19999694824219,129.39999389648438,114.4000015258789,128.88999938964844,123.79874420166016,110081300.0,ABT,0.09108613593548065
2021-11-01,128.63999938964844,131.60000610351562,123.22000122070312,125.7699966430664,121.26839447021484,111475700.0,ABT,-0.02043921970099738
2021-12-01,126.4800033569336,142.60000610351562,125.12000274658203,140.74000549316406,135.7025909423828,118115400.0,ABT,0.11902686215337988
2022-01-01,139.42999267578125,139.8300018310547,119.0,127.45999908447266,122.89790344238281,155539600.0,ABT,-0.09435846000491377
2022-02-01,127.37000274658203,130.94000244140625,114.43000030517578,120.62000274658203,116.71295166015625,111246800.0,ABT,-0.05032593403943786
2022-03-01,120.30999755859375,123.0999984741211,113.87999725341797,118.36000061035156,114.52615356445312,123453100.0,ABT,-0.01873655035364563
2022-04-01,118.83999633789062,124.36000061035156,113.12999725341797,113.5,109.8235855102539,102385000.0,ABT,-0.04106108437102718
2022-05-01,113.5,118.08999633789062,104.62999725341797,117.45999908447266,114.10830688476562,125858700.0,ABT,0.03901458283850756
2022-06-01,117.8499984741211,118.2300033569336,101.23999786376953,108.6500015258789,105.54971313476562,112185100.0,ABT,-0.07500412532317258
2022-07-01,108.20999908447266,112.0,103.76000213623047,108.83999633789062,105.7342758178711,93492900.0,ABT,0.001748585359676147
2022-08-01,108.37999725341797,112.52999877929688,101.20999908447266,102.6500015258789,100.16415405273438,89963300.0,ABT,-0.05268037939495929
2022-09-01,102.36000061035156,109.66999816894531,96.66999816894531,96.76000213623047,94.41679382324219,116797900.0,ABT,-0.0573794116652383
2022-10-01,97.80000305175781,106.66999816894531,93.25,98.94000244140625,96.54399871826172,154040800.0,ABT,0.022529942067317732
2022-11-01,99.62000274658203,107.75,95.3499984741211,107.58000183105469,105.47007751464844,108225500.0,ABT,0.09245607096133579
2022-12-01,108.23999786376953,112.91000366210938,103.12999725341797,109.79000091552734,107.63672637939453,91861400.0,ABT,0.020542782519953784
2018-01-01,97.13999938964844,125.86000061035156,96.75,112.22000122070312,85.5138931274414,143368200.0,ABBV,
2018-02-01,112.23999786376953,122.0,101.0,115.83000183105469,88.89791870117188,139295800.0,ABBV,0.03957281618189512
2018-03-01,115.91000366210938,121.44999694824219,91.12000274658203,94.6500015258789,72.64257049560547,168460900.0,ABBV,-0.1828540920087044
2018-04-01,94.0,99.41999816894531,88.22000122070312,96.55000305175781,74.10079193115234,139796000.0,ABBV,0.020073923948424888
2018-05-01,102.0999984741211,107.25,98.5,98.94000244140625,76.72162628173828,243029400.0,ABBV,0.03536850662839042
2018-06-01,97.93000030517578,101.08000183105469,90.80999755859375,92.6500015258789,71.84413146972656,161585700.0,ABBV,-0.06357392365616066
2018-07-01,92.05999755859375,98.94999694824219,86.76000213623047,92.2300033569336,71.51844024658203,145209800.0,ABBV,-0.004533303089366059
2018-08-01,92.29000091552734,100.2300033569336,92.27999877929688,95.9800033569336,75.18643951416016,111959100.0,ABBV,0.051287461736183815
2018-09-01,95.97000122070312,96.4000015258789,90.4000015258789,94.58000183105469,74.08975982666016,98560300.0,ABBV,-0.014586136736711164
2018-10-01,94.73999786376953,96.5999984741211,77.73999786376953,77.8499984741211,60.98421096801758,138285200.0,ABBV,-0.17688745231870395
2018-11-01,77.70999908447266,94.2699966430664,77.5,94.2699966430664,74.63687896728516,162381600.0,ABBV,0.22387217580674368
2018-12-01,94.31999969482422,94.9800033569336,82.41000366210938,92.19000244140625,72.99008178710938,125818200.0,ABBV,-0.022064121691069194
2019-01-01,91.23999786376953,92.30000305175781,75.7699966430664,80.29000091552734,63.568416595458984,181053400.0,ABBV,-0.12908144450544146
2019-02-01,80.25,81.69999694824219,77.5199966430664,79.23999786376953,63.50656509399414,108610200.0,ABBV,-0.0009729910665929875
2019-03-01,79.7699966430664,81.98999786376953,77.08999633789062,80.58999633789062,64.58853149414062,128114200.0,ABBV,0.017037079529417243
2019-04-01,80.9800033569336,84.7300033569336,76.80999755859375,79.38999938964844,63.62677764892578,127085000.0,ABBV,-0.014890473942763216
2019-05-01,79.5999984741211,81.75,75.62000274658203,76.70999908447266,62.2940673828125,101083900.0,ABBV,-0.020945745099127833
2019-06-01,76.62999725341797,79.33999633789062,65.05999755859375,72.72000122070312,59.05390167236328,258340800.0,ABBV,-0.05201403354411904
2019-07-01,73.5,74.97000122070312,65.62999725341797,66.62000274658203,54.10026168823242,245342700.0,ABBV,-0.08388336492335646
2019-08-01,66.93000030517578,68.45999908447266,62.65999984741211,65.73999786376953,54.1996955871582,189352000.0,ABBV,0.0018379559695809178
2019-09-01,65.77999877929688,76.44000244140625,64.44000244140625,75.72000122070312,62.427757263183594,167493600.0,ABBV,0.15181010865261957
2019-10-01,75.88999938964844,79.79000091552734,71.56999969482422,79.55000305175781,65.58540344238281,161810500.0,ABBV,0.05058080439903012
2019-11-01,80.02999877929688,90.41000366210938,79.12999725341797,87.7300033569336,73.38414764404297,162659300.0,ABBV,0.11890975418808547
2019-12-01,87.83999633789062,91.98999786376953,85.58999633789062,88.54000091552734,74.06169128417969,141955600.0,ABBV,0.009232833818867858
2020-01-01,89.08000183105469,90.29000091552734,80.41000366210938,81.0199966430664,67.77137756347656,191670500.0,ABBV,-0.08493343335310521
2020-02-01,81.30999755859375,97.86000061035156,80.91999816894531,85.70999908447266,72.66309356689453,204706800.0,ABBV,0.07217967494959443
2020-03-01,86.0,91.86000061035156,62.54999923706055,76.19000244140625,64.59223937988281,368182500.0,ABBV,-0.11107226228376299
2020-04-01,72.12000274658203,85.97000122070312,71.43000030517578,82.19999694824219,69.68739318847656,204741900.0,ABBV,0.07888182632325069
2020-05-01,81.94999694824219,93.66000366210938,80.5,92.66999816894531,79.73532104492188,273041600.0,ABBV,0.1441857328379279
2020-06-01,92.05000305175781,99.3499984741211,89.5999984741211,98.18000030517578,84.47624969482422,187549500.0,ABBV,0.059458325216140695
2020-07-01,98.5,101.27999877929688,93.55000305175781,94.91000366210938,81.66268157958984,141644900.0,ABBV,-0.0333060253668761
2020-08-01,95.19000244140625,97.41999816894531,91.77999877929688,95.7699966430664,83.40835571289062,136415100.0,ABBV,0.021376644748059448
