ETH Returns
""
-0.06741068978776144
0.05155507049719543
-0.0215234166001792
0.028605993401674246
0.06603710680612629
-0.012658841109222885
-0.007298432124233423
0.0044421110914172335
0.04578297589756475
0.01948720650012503
0.03483214668306278
-0.017257954953682764
0.0561902076442764
0.07753532472207425
0.15785079208313424
-0.018182374319202
0.010839042938341592
0.019147995398503648
-0.015515613992209687
-0.09595856441637096
0.04582444207233105
0.043447519601349516
-0.006625376948076078
0.005187176307693608
0.009339884498408058
-0.014723405166720771
-0.07488542099779771
0.013579420408984078
0.04977582567533467
0.03831100972587986
-0.0671190510472156
0.16620214263694977
0.2645807079346558
0.07880496345654286
-0.009890973138668269
-0.016337625608002115
0.01718317003144998
0.034136289166496026
0.10371199899627581
0.04049352569353082
-0.009357504000245709
0.0024136534498566675
-0.1780655138721301
0.0659796691768928
-0.0350840546638479
0.1032718859121593
0.010448758247111112
-0.014207168670750336
-0.03384576413482587
0.022480939531120514
-0.04821569483587351
0.05503738701798966
0.021021972908733533
0.14470236473009224
0.08850306368278194
0.0189068752296615
0.017124678295504125
0.04406054233517298
0.10702901513492269
-0.004023703765806075
0.13165520890217386
-0.033791407724088396
-0.08033786441778834
0.10240438118388306
0.09677984409284934
-0.021232883717632767
-0.05476413333357155
-0.1844000359430501
-0.037430310242511755
0.02172051200086278
0.002721220335564878
0.11168323698851568
-0.09139078572320014
-0.04413188916371513
-0.01697566502561354
0.07356407599377568
-0.002597328929434206
-0.0008143569100351744
0.04918629242893857
0.1255025158458094
-0.051083076311750575
-0.09407454738556376
0.04404699102430554
-0.07289572234891606
-0.11671125431276863
0.052669578780531134
-0.13416434481221196
-0.16381210682223524
0.13635774150215973
-0.04545834775929625
0.08022927163784144
0.08077453830337444
-0.02653121513593726
-0.0531778340118092
0.06634301285442423
-0.026992962429639222
0.0926379625188114
0.01452534206013456
0.007720591228886686
0.03167194539964835
-0.05152776646470225
0.02158622791762088
-0.051378130406813494
-0.05070519909053717
-0.043679181095690245
