Date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
2017-12-27,-0.0043,-0.0017000000000000001,0.0014000000000000002,-0.0067,-0.0008,0.0053,-0.0072,0.0049,-0.0036,0.0051,-0.0024,0.0034999999999999996
2017-12-28,0.0043,-0.0002,0.0033,0.0083,0.0038,0.0019,-0.0058,0.0095,0.0006,0.0045000000000000005,0.0038,0.0003
2017-12-29,-0.0032,0.005600000000000001,-0.0048,-0.005,-0.0025,-0.0072,-0.0048,-0.003,-0.006500000000000001,-0.0089,-0.0068000000000000005,-0.0036
2018-01-02,0.0076,0.0062,0.010700000000000001,0.0276,0.0111,0.013999999999999999,0.0105,-0.0044,0.013999999999999999,0.028399999999999998,-0.0001,0.0105
2018-01-03,-0.0040999999999999995,0.005699999999999999,0.0032,0.0253,0.0011,0.0097,-0.0024,-0.0042,0.002,0.0091,0.003,0.0037
2018-01-04,0.0026,0.009300000000000001,0.0070999999999999995,0.0085,0.008,0.0075,0.0016,-0.0049,-0.0017000000000000001,0.0060999999999999995,0.0046,0.02
2018-01-05,0.0019,0.011200000000000002,0.0046,-0.0039000000000000003,0.0091,0.009399999999999999,-0.0011,-0.0038,0.0005,0.0048,0.0046,0.0025
2018-01-08,0.0022,0.0007000000000000001,0.0036,0.004,-0.0019,0.0036,0.002,0.0088,0.0016,-0.009399999999999999,-0.0022,0.0038
2018-01-09,-0.0018,-0.0088,-0.0063,0.0001,-0.0045000000000000005,-0.0048,-0.008100000000000001,-0.0109,-0.0059,0.0073,0.0033,-0.0063
2018-01-10,-0.0031,-0.0045000000000000005,-0.0024,-0.0026,0.0005,0.0019,0.0024,-0.0144,0.0018,0.0042,0.008199999999999999,0.0001
2018-01-11,0.009300000000000001,0.0147,0.0176,0.0308,0.0187,0.0159,0.015300000000000001,0.0031,0.0203,0.0134,0.014499999999999999,0.0197
2018-01-12,-0.0007000000000000001,0.011000000000000001,0.0031,0.0086,0.0005,0.0053,0.0083,-0.0051,0.0074,-0.0012,0.0034000000000000002,0.0052
2018-01-16,-0.006,-0.013600000000000001,-0.010700000000000001,-0.024399999999999998,-0.0091,-0.0102,-0.0132,-0.0048,-0.0096,-0.0174,-0.0073,-0.0125
2018-01-17,0.0074,0.0033,0.006999999999999999,0.009000000000000001,0.0002,0.0067,0.0018,0.009300000000000001,0.0029,0.005699999999999999,0.0066,0.0054
2018-01-18,-0.0007000000000000001,-0.0084,-0.0072,-0.0128,-0.0092,-0.0021,-0.002,-0.0098,-0.0016,-0.0006,-0.0052,-0.0029
2018-01-19,0.024700000000000003,0.013600000000000001,0.0106,0.0014000000000000002,0.0098,0.0069,0.0073,0.0034999999999999996,0.0149,0.011000000000000001,0.01,0.0098
2018-01-22,-0.0001,0.0004,-0.0012,0.0166,-0.0012,-0.0009,0.0113,0.0036,0.0044,0.0184,-0.0003,0.0039000000000000003
2018-01-23,0.0043,-0.0025,0.0017000000000000001,0.0060999999999999995,-0.0009,0.0025,-0.0105,0.008100000000000001,-0.0014000000000000002,0.0064,0.0019,0.0042
2018-01-24,-0.0072,0.002,-0.0022,-0.0068000000000000005,-0.0025,-0.008100000000000001,0.0007000000000000001,-0.0039000000000000003,-0.0038,-0.0049,-0.0049,-0.002
2018-01-25,0.0016,-0.006,0.0018,-0.0151,0.0037,0.0002,-0.0003,0.0077,-0.0001,0.008199999999999999,-0.0012,-0.0011
2018-01-26,0.0042,0.008100000000000001,0.0031,-0.0018,-0.001,0.0091,0.0091,-0.004,0.0045000000000000005,0.0072,0.0017000000000000001,0.0048
2018-01-29,-0.006500000000000001,-0.0097,-0.0078000000000000005,-0.0212,-0.0104,-0.0078000000000000005,-0.008,-0.0127,-0.008199999999999999,0.0002,-0.0058,-0.0124
2018-01-30,-0.0074,-0.015,-0.01,-0.0252,-0.0108,-0.0097,-0.006,-0.0037,-0.0128,-0.0158,-0.0046,-0.011399999999999999
2018-01-31,-0.0025,-0.0096,-0.0097,-0.0051,-0.0048,-0.0028000000000000004,-0.0062,0.0045000000000000005,-0.011000000000000001,-0.011899999999999999,-0.0034999999999999996,-0.0034000000000000002
2018-02-01,-0.0033,0.0015,-0.0031,0.0101,-0.005,0.0005,-0.0012,-0.011000000000000001,-0.0026,-0.0023,0.0068000000000000005,0.001
2018-02-02,-0.0174,-0.0218,-0.0256,-0.040999999999999995,-0.0269,-0.019799999999999998,-0.0184,-0.0116,-0.0252,-0.021400000000000002,-0.0132,-0.0235
2018-02-05,-0.0305,-0.036000000000000004,-0.0364,-0.0277,-0.0335,-0.0333,-0.0333,-0.0248,-0.0318,-0.0319,-0.031400000000000004,-0.0321
2018-02-06,0.009000000000000001,0.0159,0.0077,0.0115,0.0051,0.0109,0.0070999999999999995,-0.0046,0.0129,0.0125,0.0063,0.006999999999999999
2018-02-07,0.0095,0.0072,0.0011,-0.0265,-0.009399999999999999,0.0003,0.0,-0.0042,0.0025,0.008,0.0038,0.0004
2018-02-08,-0.0212,-0.027000000000000003,-0.025099999999999997,-0.0412,-0.023,-0.026000000000000002,-0.0242,-0.014199999999999999,-0.0216,-0.0305,-0.0227,-0.028300000000000002
2018-02-09,0.0084,0.0029,0.0045000000000000005,-0.003,0.0052,0.0058,0.0001,0.0229,0.0096,-0.0011,0.0104,0.0014000000000000002
2018-02-12,0.0063,0.0079,0.0083,0.023700000000000002,0.015700000000000002,0.0125,0.0149,0.0046,0.005699999999999999,0.0141,0.0049,0.0091
2018-02-13,0.005600000000000001,-0.0019,0.0007000000000000001,-0.005699999999999999,0.0005,0.0069,0.0078000000000000005,-0.0003,0.0032,0.0055000000000000005,0.0036,0.0078000000000000005
2018-02-14,0.0132,0.0147,0.0197,0.0281,0.0143,0.018799999999999997,0.0105,-0.005600000000000001,0.0141,0.0131,0.014499999999999999,0.0139
2018-02-15,0.0074,0.0017000000000000001,0.0075,-0.0003,0.0139,0.0141,0.0143,0.0187,0.0125,0.0067,0.0055000000000000005,0.0039000000000000003
2018-02-16,-0.0003,-0.0008,0.0054,-0.0049,-0.001,-0.0005,0.0011,0.0054,0.001,-0.0004,0.0053,0.0045000000000000005
2018-02-20,-0.0127,-0.0063,-0.0096,-0.0055000000000000005,-0.0003,-0.0003,-0.0053,-0.0134,-0.0146,-0.0087,-0.009399999999999999,-0.010700000000000001
2018-02-21,-0.002,0.0070999999999999995,0.0028000000000000004,-0.0149,-0.0011,0.0015,-0.009399999999999999,-0.0105,0.0017000000000000001,0.0034999999999999996,0.0059,0.0005
2018-02-22,-0.0040999999999999995,-0.0045000000000000005,0.0014000000000000002,0.0195,0.0058,-0.0027,-0.0121,0.0076,-0.004,-0.0028000000000000004,-0.008100000000000001,-0.0025
2018-02-23,0.0105,0.009000000000000001,0.0095,0.0217,0.012199999999999999,0.0116,0.020099999999999996,0.0226,0.011399999999999999,0.0111,0.0096,0.0089
2018-02-26,0.0038,0.0064,0.006500000000000001,0.0029,0.0037,0.0091,0.0143,-0.0037,0.004,0.0097,0.005699999999999999,0.008199999999999999
2018-02-27,-0.009399999999999999,-0.018500000000000003,-0.0149,-0.0242,-0.0123,-0.0113,-0.0147,-0.016200000000000003,-0.0146,-0.009399999999999999,-0.009000000000000001,-0.014199999999999999
2018-02-28,-0.0116,-0.0125,-0.018500000000000003,-0.0294,-0.0223,-0.008,-0.0167,-0.0126,-0.011899999999999999,-0.0088,-0.011899999999999999,-0.013000000000000001
2018-03-01,-0.0034999999999999996,-0.0088,-0.0023,0.0051,0.0004,-0.006999999999999999,-0.0024,0.0013,-0.0049,-0.0049,0.0003,-0.0036
2018-03-02,0.014199999999999999,0.0088,0.0092,0.0218,0.011899999999999999,0.019,0.012199999999999999,-0.0005,0.015300000000000001,0.0258,0.0115,0.0127
2018-03-05,0.006,0.0149,0.0076,0.0173,0.0097,0.0104,0.0083,0.0166,0.0064,0.013600000000000001,0.010700000000000001,0.0046
2018-03-06,0.0058,0.0102,0.009399999999999999,-0.0101,0.0166,0.0055000000000000005,0.0062,-0.009300000000000001,0.008199999999999999,0.0060999999999999995,0.0066,0.0095
2018-03-07,-0.0003,-0.0037,0.0036,-0.0086,0.0022,0.0088,0.0019,0.0002,-0.0021,0.0149,0.0049,0.0059
2018-03-08,-0.0023,0.0026,0.0021,-0.0019,0.0004,0.0062,0.0,0.0038,-0.008199999999999999,0.0131,-0.0013,0.0011
2018-03-09,0.0073,0.0096,0.0177,0.018000000000000002,0.0183,0.012199999999999999,0.0102,0.011000000000000001,0.015,0.0104,0.0144,0.0165
2018-03-12,0.0016,-0.0054,0.0013,0.0064,0.0033,0.0092,-0.001,0.009300000000000001,0.0063,0.0027,0.0025,0.0013
2018-03-13,-0.0013,-0.0018,-0.0022,-0.008199999999999999,-0.0067,-0.0096,-0.0072,-0.0016,-0.0011,-0.0063,-0.0039000000000000003,-0.0036
2018-03-14,-0.0012,-0.0106,-0.008100000000000001,-0.0036,-0.0105,-0.0019,-0.003,0.0053,-0.006500000000000001,0.0031,-0.0062,-0.0049
2018-03-15,-0.0076,-0.0067,-0.003,-0.0146,-0.0069,-0.0045000000000000005,-0.0148,0.0021,-0.0064,-0.0087,0.0019,-0.0043
2018-03-16,0.0067,0.0087,0.0088,0.0175,0.0268,0.0055000000000000005,0.013000000000000001,0.0105,0.012,0.0070999999999999995,0.0077,0.008100000000000001
2018-03-19,-0.008199999999999999,-0.011200000000000002,-0.004699999999999999,-0.0192,-0.011699999999999999,-0.0113,-0.0196,-0.0051,-0.0070999999999999995,-0.013300000000000001,-0.0058,-0.0085
2018-03-20,-0.0015,-0.004699999999999999,-0.0017000000000000001,0.0091,-0.0026,0.0025,-0.0068000000000000005,-0.0060999999999999995,-0.0042,-0.0044,-0.0025,-0.0053
2018-03-21,-0.0053,0.0062,0.0085,0.0388,0.0038,0.0051,0.0051,0.0028000000000000004,0.0040999999999999995,0.0084,0.0042,0.0062
