Date,BTC-USD,ETH-USD,XRP-USD,BNB-USD,USDT-USD
2018-01-23,-0.005779885423653502,-0.01712140331800685,-0.015053619457857914,0.006044145503125592,9.84470453044455e-06
2018-01-24,0.04418609725643603,0.07098402541777943,0.014906238214989898,0.040061947776372356,-0.007556377759123541
2018-01-25,-0.008842259367552611,-0.002600707840248035,-0.0336589090517147,-0.029811831158866174,0.002114046434752181
2018-01-26,-0.007846394102556208,-0.0008146886787546303,-0.07511731302717348,-0.0007714035837810902,0.004536568717597062
2018-01-27,0.02382021404816243,0.0480149041415333,0.0015104340967651534,0.002629314087980514,-0.010828855556366253
2018-01-28,0.029760633486411257,0.11822961667606485,0.13806540800990805,0.021439094194309775,-0.004575947791274098
2018-01-29,-0.04245369798060673,-0.05243402510166151,-0.0555517336293428,-0.05899520164280545,0.006581348909526896
2018-01-30,-0.11132515302966894,-0.09879825820701822,-0.15087041275324725,-0.12623750535724976,-0.008914145938136041
2018-01-31,0.011295200421318582,0.04310449900718176,0.020713869055540034,-0.009439340754390983,0.0038325329977097573
2018-02-01,-0.10845799638872775,-0.07568923036724218,-0.18866825181641922,-0.15803327388073338,-0.0033734374646132467
2018-02-02,-0.03775622775012468,-0.1241031265244571,-0.08422172359552198,0.01423749453117529,0.003850931512757736
2018-02-03,0.03823265293714762,0.05132939357747152,0.04341507861000736,0.010039190823823015,0.010605233807620936
2018-02-04,-0.10299083790500331,-0.14406016303912625,-0.12470831985446305,-0.14204600353793032,0.008769949167050827
2018-02-05,-0.17398211533124852,-0.17890193854553665,-0.16475485790302066,-0.23233043015349317,-0.013777886209805327
2018-02-06,0.10870919082663184,0.12782818401833046,0.1153634012105041,0.21205323204556986,0.013738232785449719
2018-02-07,-0.017261906053983648,-0.046523999009708265,-0.07001245787041785,-0.023663419521028704,-0.008640414517399969
2018-02-08,0.08115416198669995,0.07717330715965875,0.10652253817099064,0.05999101139313757,0.017334463093974888
2018-02-09,0.055463550667887045,0.07767794919184422,0.16994331528260803,0.12402237908867683,-0.016625696420604553
2018-02-10,-0.013259122522587949,-0.02688951953855484,0.11499303662419821,-0.049992439823360504,0.0015854082085064055
2018-02-11,-0.05874826338459948,-0.054643990137486075,-0.06419856625011727,-0.06138148262332068,-0.004442462301469277
2018-02-12,0.09347499762512805,0.0642350496457784,0.07374435701533166,0.0685403178231504,0.0008392715644503477
2018-02-13,-0.037466635220150535,-0.02736396396477533,-0.05085467265637049,-0.036672956963282016,0.0010093406558081559
2018-02-14,0.09916074093751738,0.08859492149652262,0.10540723941756336,0.14610891134303733,-0.0003296630951658793
2018-02-15,0.06836184023155015,0.014420859824017617,0.004579434899550926,0.049748389196053795,0.004625698207950702
2018-02-16,0.006617573638271057,0.007690939983400131,-0.007729032932105578,0.024444704262799846,-0.0032975857861171384
2018-02-17,0.08238283884948888,0.031180734159380462,0.05716423911822231,0.042617225899567804,0.0015954007545431153
2018-02-18,-0.05179217303128765,-0.052902764115374874,-0.07272363727233663,-0.08820582304312474,0.0014834034307675682
2018-02-19,0.061873698957106836,0.021356544750278275,0.021158637584237666,0.0342854670828649,-0.0045667851674143665
2018-02-20,0.01576773934263906,-0.05274501120480264,-0.049215808000692876,-0.11176333889471828,0.0
2018-02-21,-0.06459170224791023,-0.05203588487177212,-0.07040936162643155,-0.054326207668068185,0.0003597278733194994
2018-02-22,-0.06626121098880938,-0.044661837598723594,-0.07524787701961026,-0.05215998932632202,0.003112074561664754
2018-02-23,0.029165679693390657,0.061251121405131996,0.058829402720241696,0.08480819285114481,-0.0025128551957005543
2018-02-24,-0.0485354452904134,-0.02777670819036704,-0.045524620473374175,-0.05844286745939621,0.0012672616109609585
2018-02-25,-0.01523197751850677,0.0050969304759804854,-0.011502423175717983,0.02214330438934095,-0.0024960897021680914
2018-02-26,0.07011553986619887,0.028593800894165813,0.014073463329120227,0.057756468097499736,-0.0007790117043340424
2018-02-27,0.03403460609897369,0.0102428390907912,-0.010034901403316917,0.07371994693247795,0.0009589403648930362
2018-02-28,-0.031029470636463937,-0.02661422639491456,-0.0461470970829249,-0.021016857272770802,-0.001617481430384066
2018-03-01,0.051826876044746166,0.01968460870103962,0.0259315372638902,0.0068264697468711786,0.0015175118203473495
2018-03-02,0.012288390831968733,-0.01775236219554125,-0.019802778820311947,-0.02748247067077657,-0.0006899316623900049
2018-03-03,0.03573183173255637,0.00043399220734377297,-0.0025742875569079,-0.0006750413410078415,0.0011396566735542466
2018-03-04,0.001991054965977296,0.010967087973551266,0.10225149304761826,0.012661788577173363,-0.003260467482538017
2018-03-05,0.005258650235306609,-0.01510636090120013,-0.04700527844161791,-0.023228378820222814,0.0012542056413607915
2018-03-06,-0.07101737882303372,-0.04398202269410346,-0.03876789474230842,-0.07452787971433347,0.0016364894875966936
2018-03-07,-0.0785471416488412,-0.08173834520662224,-0.05762380374603377,-0.037954033934068584,0.001977121040205401
2018-03-08,-0.058957511273492844,-0.06621615789568791,-0.05346141067163444,-0.0835800439887607,0.0034156833136839418
2018-03-09,-0.006134788034011313,0.03393391977600025,0.02853352905883742,0.00031644745658693783,-0.004234030076524342
2018-03-10,-0.05182014795719041,-0.0593843361883294,-0.06456859883680005,-0.08029599819460619,0.003517980033866994
2018-03-11,0.0773108269362234,0.05170379280650143,0.042390026978070254,0.07538922710609623,-0.0013439773600279624
2018-03-12,-0.039774699535065794,-0.03303910883312072,-0.036855726083604046,-0.02858390679797226,-0.001485399914132666
2018-03-13,-0.0011163614975213596,-0.012949399458144831,-0.01425379248782282,0.2297009143339268,-0.0025042268171225793
2018-03-14,-0.10603202002040293,-0.11742068611868112,-0.11787330022375961,-0.12135714962670273,0.0029032756213535574
2018-03-15,0.0037476840392196608,-0.004874375872141853,-0.006622445403219837,0.015491221299118134,-0.0014671329574170312
2018-03-16,0.00450614197866649,-0.015891906769594708,-0.011552741308679528,0.0013442272844088794,-0.002729171418136806
2018-03-17,-0.0518681342083264,-0.08474423174172407,-0.077506004033707,-0.013656168397041056,0.003068783086829541
2018-03-18,0.03802058543426426,-0.025903431513727093,0.032272520563662505,-0.004001169974294013,0.0014565335263591577
2018-03-19,0.048302106725166924,0.03301838479052139,0.12846070648711183,0.004557341420332791,-0.013259993529142306
2018-03-20,0.03224371887087316,0.0008061302275428419,-0.05385129034060118,0.01853011770279793,0.007011701066486441
2018-03-21,0.0017722101148143986,0.008145506469574817,-0.023006785548126213,0.08583583923433274,0.0024167043179892577
2018-03-22,-0.022745729727735496,-0.04000767403148596,-0.04560047270763913,0.00840974395917696,-0.00026219498394916584
2018-03-23,0.017168711059965362,-0.0001538148691795059,-0.029971958667609783,0.15360414185463914,-0.008794513294346433
2018-03-24,-0.02410683537135471,-0.024727854795070878,-0.0029725335598367437,0.10898242190392124,0.018871824697148806
2018-03-25,-0.02008233931084544,-0.004096294479087085,0.000950876106257628,-0.023655817851774123,-0.009372851749401964
2018-03-26,-0.03428971504220468,-0.06773385690921604,-0.06835939415806815,-0.058113690990825785,0.0037182274994005692
2018-03-27,-0.04692919680936608,-0.08480004182590598,-0.03660400632334106,-0.046941805892454926,-0.00179543498453628
2018-03-28,0.01538459954530477,-0.008561022980050079,0.00014706260015239075,0.011413301017694066,-0.0024050829618760218
2018-03-29,-0.10442950860100436,-0.14518986742754264,-0.12220814246356271,-0.13247648292617703,-0.000581598397561203
2018-03-30,-0.03915922419318774,0.022232167832474066,-0.0038117326399627286,0.015019846226445305,0.00032034760136795675
2018-03-31,0.01197496528897845,0.004580989331491616,0.005456434234189601,0.06593902424961914,0.0018272643435711532
2018-04-01,-0.018715563309412864,-0.04343109523288464,-0.05469798555937207,0.0009312530992512736,-0.0009597141877818732
2018-04-02,0.03440450062348593,0.017801275568424854,0.03166732444014215,0.13144287292173382,0.000320086541734952
2018-04-03,0.05122335284347746,0.07589183858341875,0.10845465625216993,0.05697922224345545,0.00023990831398565474
2018-04-04,-0.08422475580705477,-0.09123042884171902,-0.10657300913672248,-0.09166876914519996,0.00045975278643654583
2018-04-05,-0.006201068910304803,0.007041357711370374,-0.011690192355330935,0.021360965227925084,0.0016970737650273992
2018-04-06,-0.026050420941338085,-0.034367546609179206,-0.03985170790359319,-0.015798318808945833,-0.0014373276728142435
2018-04-07,0.04056977863510228,0.039785584963824394,0.023719890805234102,0.015966929798601027,-0.0014455380037039695
2018-04-08,0.016137174515442696,0.038675156111288404,0.025360919192360786,-0.027519365470711436,-0.0028400144086910216
2018-04-09,-0.036655612766454765,-0.004960987147865174,-0.017219793803151837,-0.020787960555652713,0.0007481199621750934
2018-04-10,0.009412414998555812,0.03868004263577064,0.00015449685856831747,0.014047722629013134,-0.00019952760605909377
2018-04-11,0.019352815614150313,0.038587468757648846,0.09231549441333586,0.016046781360034405,0.002897454625389753
2018-04-12,0.12412693581038274,0.1353492561270013,0.15305906229981997,0.05732332515741311,-0.00342398270323946
2018-04-13,0.0008501580097129826,-0.0004180362999480971,0.014761595902031913,0.044123084964822076,0.002068410579581283
2018-04-14,0.01136885881377853,0.017588257275639736,-0.009294061615751185,-0.021837107749869186,0.0008715862642402514
2018-04-15,0.04203655981360764,0.05852349989705079,0.07663177621488326,-0.014112607045674611,-0.0011649698751409051
2018-04-16,-0.03300812914143919,-0.03942600533665809,-0.02858946252678095,-0.06720692513552338,-0.0010119265156862407
2018-04-17,-0.01962125912828721,-0.016277789211940966,-0.009640800738932932,-0.036752378671992665,0.0009659059391084672
2018-04-18,0.03253592757494634,0.042616842771222005,0.07617753829574178,0.042118754632560824,-0.0009488180081403295
2018-04-19,0.015906496489625953,0.0789296568413616,0.11077146926482287,0.00624490793052329,-0.0004251340709424491
2018-04-20,0.06437648463049019,0.08086315837885374,0.1546841356850013,0.01786005172498359,0.0011555791546904465
2018-04-21,0.005608362578138262,-0.016907925242676057,-0.05716163378972892,0.06191482793036168,0.0006769321636713538
2018-04-22,-0.010523309510453865,0.026833793649897072,-0.003566096518107175,-0.03828408691680549,-0.0028248153183218707
2018-04-23,0.014483697709083162,0.03272651765161438,0.007628358053750365,0.056571020680014766,0.001655981384267656
2018-04-24,0.08235319918742609,0.09722577979334102,0.06419647297956065,0.11369973132615568,0.006904034192366131
2018-04-25,-0.09193210663750347,-0.14036877361873615,-0.1549420712475441,-0.13854851202436025,-0.012973453792051805
2018-04-26,0.04808821013231679,0.07418840860513809,0.06270211636121642,0.09760641339935038,0.007838645769055382
2018-04-27,-0.032239593306843894,-0.024091170742194634,-0.04625329247605141,-0.022393610759774703,0.00452751955792669
2018-04-28,0.03942918286213941,0.05509128996929252,0.05952682537718651,0.05900959266618727,-0.004806675599646724
2018-04-29,0.007523614187495628,0.007581499962411188,0.010335354959581199,-0.009512134844340993,-0.001320740703122154
2018-04-30,-0.019136041014403197,-0.027904225204962222,-0.04073710136404582,-0.05068450631472469,0.0009043964128978473
2018-05-01,-0.01324016669459219,0.005491436631717084,0.004131366974446834,-0.01038064999986319,0.004565469872279898
2018-05-02,0.012739001376982891,0.019895408016830023,0.020802881359147728,0.017142159660512312,-0.0060231152569295435
2018-05-03,0.05353715789106725,0.12615675422370723,0.029105691370083134,0.01675094213535336,0.0005101876639398204
2018-05-04,-0.004433170333562973,0.007770447553508005,0.012333396608056855,-0.022297450561890274,0.0005890205958206375
2018-05-05,0.016094355065083252,0.03808306068783099,0.010731318978834874,0.0027318684218844078,-0.0022829017706228953
2018-05-06,-0.020843383079432266,-0.029607438150392355,-0.03792010273552929,-0.030103312142104797,0.0009209708068885832
2018-05-07,-0.02962092312799005,-0.04992641123791619,-0.045526093873100124,-0.017370596525267238,3.51452524029086e-05
2018-05-08,-0.014853101418770562,-0.0011522520118055913,-0.022679037157969952,-0.012742772507023492,0.004884571303064446
2018-05-09,0.009737078547251641,-0.000773314548468718,-0.014761298119490314,0.08030079656213608,-0.0016079265918331398
2018-05-10,-0.03062326710905233,-0.03379458908126917,-0.05616624090457248,-0.05913528193544276,0.0008292872363015972
2018-05-11,-0.0689361065966995,-0.06782360488579307,-0.10165304473875608,-0.06152102552782976,0.0009082941871933864
2018-05-12,0.007482389783710855,0.009463770613132359,0.017062210113868333,-0.0038553965165431876,-0.0011480891505527668
2018-05-13,0.02542976913129106,0.06687454796198007,0.06798254664202784,0.013414052265535284,0.0021453933972530037
2018-05-14,-0.0008199646268759205,-0.004025783993958969,-0.006524737641730523,-0.019085294279802652,-0.0019754830843658933
2018-05-15,-0.023964474196194036,-0.030122798034902535,-0.05880180714914041,-0.023815448018414936,-0.00012990080109675812
2018-05-16,-0.016772482047846687,-0.0025721561341447,0.021935211832559233,-0.024755244059159742,-0.0011893586786042992
2018-05-17,-0.03335153970564195,-0.04986585214326335,-0.06774168162367222,0.016542020239756365,0.00024001110352826917
2018-05-18,0.019168176638719434,0.031765130158454634,0.019270319487382788,0.1941116297180061,0.0009193405913057054
2018-05-19,-0.0004594502127542603,0.0031102613545906537,-0.005277785380229109,-0.060581260390744116,-0.0007493948817576677
2018-05-20,0.03175248748154138,0.02668761256298216,0.03418162042667671,-0.009018703060604935,-0.0012433205326556334
2018-05-21,-0.011133876917273966,-0.022830252692537883,-0.027004984871696603,0.04192692679843675,0.0038489518286694657
2018-05-22,-0.045839471398213046,-0.07647729866506857,-0.054294874150853524,-0.05564163649706785,0.0
2018-05-23,-0.062067659444725726,-0.10430081663070986,-0.07387624576514208,-0.09794768763013637,0.0010463385878660538
2018-05-24,0.0038982826938899168,0.030660242407912815,0.05263187578423902,0.02919846730210931,-0.005194635996354622
2018-05-25,-0.014229521588760126,-0.025278813356298172,-0.03378601038501247,0.0005921160878901248,0.001622623562284547
2018-05-26,-0.016751549202161684,0.0009301772031143205,0.0027898118621233928,-0.019319842140374018,-0.0005498813322800022
2018-05-27,0.0016762090503006405,-0.025195563514928472,-0.00790927688486479,-0.012087739682926082,-0.0007083722842203623
2018-05-28,-0.032025159738966816,-0.10412964286676944,-0.0958895475329187,-0.0580976672111501,0.003305297519270921
2018-05-29,0.04609061158009019,0.09133567067907782,0.08490623274522248,0.055388931235205496,-0.0018072099053485632
2018-05-30,-0.008880942351451794,-0.010307801269696066,0.007582153083956294,-6.364757422391859e-05,-0.0009527652543104994
2018-05-31,0.011764678499798073,0.03175510622710341,0.011170150016143549,0.1211669589036202,-0.001725964128327284
2018-06-01,0.006289122618005123,0.004142763130314408,0.017382429253331003,0.0035595023558680533,0.0029885340598789388
2018-06-02,0.01343460036267325,0.02007993982956687,0.03171526740869665,0.030354502615209167,-0.007480589306326854
2018-06-03,0.009997649447416887,0.043838415193214,0.042228741054654295,-0.00777553529778489,0.006591057508807989
2018-06-04,-0.02701622323891649,-0.041851566230803175,-0.014677990832559398,-0.021154506833630918,0.00041984417998301824
2018-06-05,0.015749961130953744,0.027146566799359163,0.023296848823612742,0.08969052818923895,0.000499579108448833
2018-06-06,0.002645286611436144,-0.003582553503241214,-0.0032815362246944664,0.10044110837000751,-0.00032968944220460543
2018-06-07,0.0031646133192780724,-0.0031955716163963974,0.0049241640114763025,-0.0587684568854728,-0.0019405559865244741
2018-06-08,-0.006968564365645907,-0.006814430549556867,-0.005597198092873388,0.0006577286931662676,0.0030392570153712525
2018-06-09,-0.012263867528105044,-0.00586502627177967,-0.021870327450192083,-0.019270397192360043,0.004273176116144479
2018-06-10,-0.1042933363808614,-0.12664661156544194,-0.11492732412700349,-0.11815735979752211,-0.007848197856527225
2018-06-11,0.017659179795872774,0.012842656713840769,0.02674227012445126,0.08116682361396566,0.003714713616504117
2018-06-12,-0.048130473399383235,-0.07078005409649209,-0.07052282212976672,-0.01027787786700304,-0.001158461819577452
2018-06-13,-0.03595427350674796,-0.03972248543227401,-0.05152398280232119,-0.04274296844174756,0.0027541330419333563
2018-06-14,0.049982602628063255,0.08478097371616508,0.04862952871461737,0.020771054410986874,0.00041840947648133145
2018-06-15,-0.03332187405601145,-0.056880273133686855,-0.04295246240361257,0.010206047702872721,0.002983761674699708
2018-06-16,0.014389722742134216,0.017439568625552602,-0.005450785953358979,0.04934029849039613,-0.002694908330822629
2018-06-17,-0.007799634776661505,0.0016118547996976673,-0.01235766333324844,0.04753271567874896,0.0012340178070114768
2018-06-18,0.03560119143946178,0.03619013155171177,0.017414190120629384,0.01798691626194477,-0.0026390586510532457
2018-06-19,0.00520115825376602,0.03608475104706731,0.02230943492805716,-0.010726918944113296,-0.0026061145867602225
2018-06-20,0.0009758784644155417,-0.003144529821688605,-0.01898284955832297,-0.03893482305543339,-0.001391595954802696
2018-06-21,-0.006931549314601128,-0.016737336937170093,-0.008399942086168406,0.05989382653244263,0.0017015430976522737
2018-06-22,-0.10092513460307667,-0.12410388593076904,-0.09369084499464553,-0.08946398904597538,0.0024656657993147894
2018-06-23,0.012867880610642049,0.018510920380190924,0.008867110381113992,-0.0027419941557293684,-0.0010175403195492334
2018-06-24,0.0017429078270061015,-0.03615097969580304,-0.02870956286839586,-0.07360946443245378,0.0031090612357844863
2018-06-25,0.012228084684466036,0.005747406300771606,0.009118682134534269,0.03223460174344575,-0.004467235424411302
2018-06-26,-0.025199768617492124,-0.061689132481427,-0.054936485155775,-0.0551707138237206,-5.992691420184027e-05
2018-06-27,0.010360226200307545,0.02192427331452266,0.031024575508180083,-0.00496268752708751,-0.0026270264520448605
2018-06-28,-0.04207551892667362,-0.046265465089251986,-0.04770460697554893,0.005288450674366054,-0.0007438302364249461
2018-06-29,0.05196130416250113,0.031793045507999364,0.010253706336438793,0.026823606147255652,0.006135428360874696
2018-06-30,0.0294262690462982,0.04303003752774298,0.02864253058320113,0.010196911304386684,-0.004132787320882413
2018-07-01,-0.002842915424254111,-0.002776365650412225,-0.010536899960073894,-0.017425587254818554,-0.0003713482441936647
2018-07-02,0.03513597605397694,0.0461284684279126,0.05228530854446768,0.011492852088362374,3.801225277979602e-05
2018-07-03,-0.012871725512867362,-0.02374029346110142,-0.0018510768202559293,-0.02777284931151882,0.001461569721984701
2018-07-04,0.010354208139776208,0.006705215147746747,0.009884602158821205,-0.011782821910805626,-0.0011252510928035973
2018-07-05,0.0062841192296037365,0.015066162224017167,-0.017327387872807826,-0.011128757393858976,0.006926565246391421
2018-07-06,0.005162002311365564,-0.000843491789187592,-0.005149973881934894,-0.023441452361430765,-0.002966203169989415
2018-07-07,0.027115385407600504,0.036554804216383095,0.0274319487677962,0.06268162476956199,0.0030357495752116686
2018-07-08,-0.012185823192757565,-0.0051816389459702974,-0.030362289361000258,-0.02908289070013224,-0.00194972347795699
2018-07-09,-0.004754487007430659,-0.025756172953033184,-0.0073087185860160955,-0.023677376293472465,0.0032310232618771645
2018-07-10,-0.06302716705344925,-0.09282857467754221,-0.06360805911214991,-0.06838408577060462,-0.0062728255691321755
2018-07-11,0.010178711879892067,0.027458683518895265,0.01159656269991342,-0.004429431290352238,-3.9888044385518706e-05
2018-07-12,-0.026285767240593776,-0.03752242625700332,-0.03358277311525826,-0.051215022017412515,-0.002089797288036839
2018-07-13,0.001482289507841217,0.009149463883766123,0.0077267772936970396,0.009030801520892726,0.0023494577819137665
2018-07-14,0.006084371585678029,0.004732705536194781,0.001207283191581631,-0.006887321274874426,0.0012275036074500317
2018-07-15,0.013219819655417867,0.0310747391854039,0.014964720610422567,0.015796478312082245,-0.004295885671876845
2018-07-16,0.058347741665214024,0.06624176922904769,0.08076527583397192,0.07432593044025096,0.0007880083259640148
2018-07-17,0.0824328645802097,0.04145414469647052,0.04487355644515632,0.03529110899136392,0.0009914088359568379
2018-07-18,0.006771106197490973,-0.0417558371451222,-0.03871135624868476,-0.06383477031786872,0.0020775336364548622
2018-07-19,0.012951038487558252,-0.02293258202369045,-0.02068161487428374,0.004126769953233632,-0.004121410510787716
2018-07-20,-0.015212500162381477,-0.04112421437612501,-0.06378193675787033,-0.06782411040467853,0.0029432662044911765
2018-07-21,0.00882132629206077,0.02571069121828053,0.018652933601994763,0.009432702482494275,-0.0009893846892000968
2018-07-22,-0.00010780651465853488,-0.006027591707268803,-0.013482848132315805,-0.005381587680879116,-0.0001970644790501603
2018-07-23,0.03868656433444905,-0.01933925034062528,-0.009020975007826585,-0.008285072744152668,-0.0023501203960477304
2018-07-24,0.08845464160307931,0.061337633492833846,0.02735141476951447,0.010362130220377628,-0.000993968298167306
2018-07-25,-0.029254690417220935,-0.014456014180329648,0.004808975158846155,0.06335113183701148,0.002291347584459631
2018-07-26,-0.028491418656974198,-0.01805869322650451,-0.02178490076338714,0.03477627824343672,-0.0008413789354793584
2018-07-27,0.026487261573524188,0.012057509006291883,0.008223139504498508,0.03846741977225794,-0.0008350337484795554
2018-07-28,0.0033185039026142377,-0.005910931717290106,7.0555765295941e-05,0.04761735212442453,0.0007709445946508924
2018-07-29,0.00320641247214717,-0.0004991665460832445,-0.0007961104702002081,-0.04056746579142359,0.0010336456304152288
2018-07-30,-0.004632012619252318,-0.02075106962133827,-0.01600853715958724,-0.05907417876074537,-9.010081714633426e-06
2018-07-31,-0.05013794188199755,-0.05212255853920245,-0.02469567227886146,0.04138810043549528,0.0005974730338078245
2018-08-01,-0.02019234469295715,-0.030706320679947455,0.024123922514596118,-0.014735556829862061,-9.804317402233456e-05
2018-08-02,-0.0076040421112573775,-0.01950222355101457,-0.035611323383951954,0.04346502544038367,0.0012508797110686288
2018-08-03,-0.017699946974245928,0.013578513250281333,0.02369587515442324,-0.0029882031248432005,-0.001565112021400204
2018-08-04,-0.05552450759252941,-0.026675821441240248,-0.02776456137296362,-0.020889353498043908,-0.0005907352725115048
2018-08-05,0.0050534181440378585,0.00798269035216093,0.01190302508748007,-0.015962064151116295,0.0008428805291994
2018-08-06,-0.016644870348810327,-0.009442372039332597,-0.04614847518140897,0.005555851410656002,0.00160276968824702
2018-08-07,-0.028995953086401502,-0.06723563897735169,-0.08324649494971946,-0.04120496366340333,0.0005892332179639708
2018-08-08,-0.06853482384772068,-0.06408569390267954,-0.13784888315190677,-0.07931465241553909,0.00014984250200503167
2018-08-09,0.040774573013564665,0.024855872348701825,0.04369837871219601,0.05715568265260811,0.002542468782435643
2018-08-10,-0.06016427603596317,-0.0898392660548773,-0.07901330430668521,-0.05821847694906399,-0.002652319349475474
2018-08-11,0.017791511924364463,-0.03676847531704271,-0.06167103162234264,-0.0330355356954219,0.0082230768666463
2018-08-12,0.004273118524736129,-0.007922944566902032,-0.01132310528609052,0.0004429932262311917,-0.00931199971003323
2018-08-13,-0.0039809244546156666,-0.10925529811886639,-0.07095878373801057,-0.13800654349909547,0.0034324402854058484
2018-08-14,-0.015661306329478587,-0.02675301792831001,-0.011578104145525429,-0.08230186823444546,-0.006382316579629371
2018-08-15,0.017398593339543036,0.012229018134823305,0.027804548091669407,0.004543757621083366,0.0037092940755122576
2018-08-16,0.004146085616168998,0.019923087694586,0.036321007957943637,0.035229617501269156,-3.0003686169370954e-05
2018-08-17,0.038083278208336936,0.09176410822409498,0.22623277990154095,0.10318415229826128,-0.0034607434484080148
2018-08-18,-0.024126888066354907,-0.06516010605675336,-0.11421267059316571,-0.09250410790269448,0.005097367348848106
2018-08-19,0.012731980713801388,0.016834510086563774,0.050311705052896935,0.024784238047274254,-0.002336012416623565
2018-08-20,-0.03083290846744278,-0.09228157710699923,-0.07449978257837836,-0.04586267643559834,0.004855717933808586
2018-08-21,0.028168761359932255,0.027431380523562452,0.048580879746248126,0.00141128946748943,-0.0046758216417485746
2018-08-22,-0.017419128922693004,-0.03833212546373336,-0.04695358379796749,-0.01816781901494885,-0.00034981482570738923
2018-08-23,0.024501682068241246,0.02101655602329364,0.02442080742597128,0.01821003074052837,-0.001374469690365723
2018-08-24,0.027928230011097382,0.020937419086688194,-0.0003143429644030956,0.052108705862315155,0.0028029831815718624
2018-08-25,0.0064124672521687996,-0.011805816567099997,0.0019029184968215548,-0.00971018047196405,-0.0007789037137085174
2018-08-26,-0.008304176683980407,-0.01603733159048628,-0.013662623244259523,0.004901238816797959,-0.0017728585828621275
2018-08-27,0.026102376198721543,0.03711555148673223,0.039743133063469896,0.0960809995230385,-0.0014270884197068283
2018-08-28,0.03027780971291481,0.037441098372668784,0.043372953869486655,0.02408164059913994,0.0015952297630916958
2018-08-29,-0.006945951847084595,-0.02453809081134932,-0.020194771017495974,-0.02759271702759219,0.001264895183613887
2018-08-30,-0.009829420799983127,-0.018161804248485593,-0.02751821787861274,-0.037467752636563684,-0.0006296846708244851
2018-08-31,0.008469072019252824,-0.0038829027571599746,-0.0003339330178109016,0.02307184563783038,0.0034738123643282626
2018-09-01,0.02187871411853945,0.04266960848604727,0.036279359749245524,0.03265572372399164,-0.00669594270842273
2018-09-02,0.010987305122022542,-0.0032897485087026337,-0.015061630330562696,-0.007055069357814733,0.0010287256671938562
2018-09-03,-0.001742290079993956,-0.017518394205814566,-0.01934371023055294,-0.003395363646257479,0.0008044688848170323
2018-09-04,0.013897370676709589,-0.0122997080021474,-0.01290894044091968,0.008673653881134806,0.0008758023950289973
2018-09-05,-0.08041781637747242,-0.20685973014550266,-0.15651791173135812,-0.11882010597789917,0.008401607070135788
2018-09-06,-0.03958783805725853,-0.009149412691399001,0.0652069691972905,0.019400868765635734,-0.00700888408513094
2018-09-07,-0.009556698168818017,-0.058181225380033896,-0.03795823297063642,-0.02430054441518214,0.005430284343217132
2018-09-08,-0.03799226286738973,-0.0928128679371154,-0.04241240553924899,-0.05290495328943842,-0.002069076124465057
2018-09-09,0.011955253777374625,-0.005201698625353381,-0.0023404436567132088,-0.0007827734921942169,0.0006967709482559535
